"","Sample Name","AlphaVar","BetaVar","LutVar","LycoVar","PhytoVar","ZetaVar"
"652",90700,0.0467432166354134,0.00204680751778453,0.00401391087638647,Inf,0.00489182701394929,0.00233834267852042
"653",90701,NA,NA,0.020914117926422,Inf,NA,NA
"654",90702,NA,0.0760655502501508,0.0551586910507396,Inf,0.0752555877002672,NA
"655",90706,NA,NA,0.00891336124735243,Inf,NA,NA
"656",90711,0.0190279211279061,0.00864782210188696,0.00933447736629814,0.0161320440485283,0.0170237218295293,0.0511255212266643
"657",90712,0.00686020915142072,0.00745887869728402,0.00422978494328155,0.0109074821159905,0.000687478266787073,NA
"658",90713,0.0384549481723948,0.042941457883564,0.0253130064702296,Inf,0.0430703716843565,NA
"659",90714,0.0125551862354813,0.010656237293819,0.0275740071204006,0.0614866844985921,0.00377688321131504,NA
"660",90715,0.00507830099504043,0.00817033736372883,0.00443597476100929,0.00878189648161782,0.00993499039424116,NA
"661",90716,0.000647861808879233,0.00791417922502165,0.0302284984144641,0.0784049609377874,0.00338556604624969,0.0665514492575989
"662",90717,NA,NA,0.0337780973412973,Inf,NA,NA
"663",90718,NA,0.00626471002171719,0.025188179330322,0.0026942246877014,0.0316254707748248,NA
"664",90720,0.0425721449523032,0.0599729867466952,0.0711732423582945,Inf,0.0507940599223531,NA
"665",90722,0.00144563626390894,0.0135398004878969,0.00842652195409349,Inf,0.0212180354609228,0.0522255988490554
"666",90724,0.0618851102966086,0.0438832800208482,0.0636365964044797,Inf,1.4142135623731,NA
"667",90726,0.0254224818574184,0.0183024073498522,0.0250384103805294,Inf,0.00685168221518702,NA
"668",90727,0.00451625487827299,0.00566013235414989,0.0192203864887271,0.0266743966612793,0.003175988280212,0.0155249598446506
"669",90728,0.00636410135332525,0.00117950847556145,0.00222591220164899,Inf,0.0361132718511914,NA
"670",90729,0.0131923788145911,0.0138469579996482,0.017847188364724,0.0259734869939833,0.0306013211148176,NA
"671",90731,0.00446125689024769,0.0181576443851064,0.0193880857252053,Inf,0.00448342713088785,NA
"672",90732,0.019375318386421,0.0078992500148933,0.0259860510349537,Inf,0.00555398796546204,NA
"673",90734,0.000808421150488996,0.0178632538726431,0.0127330433440105,Inf,0.00223354029628496,0.0121162168999503
"674",90735,0.0156085270815142,0.00154576470245244,0.000121896402179844,0.00014461402556263,0.011938416606427,0.0999948983779143
"675",90736,0.00792625051161753,0.00211020430670764,0.00653900498132877,0.00715345461952411,0.000513143788160481,0.000704406747595432
"676",90737,0.0585123554528459,0.0614778684065096,0.0956132120788184,0.149899751873286,0.0592605647502961,0.0663483015113451
"677",90738,NA,NA,0.0260371969251166,Inf,NA,NA
"678",90739,0.0166899257498747,0.00348471085568096,0.00640926113208996,0.00771681586840719,0.00293861300857565,0.0224431268346793
"679",90740,0.0210187803980004,0.0163649793996862,0.0404179763639275,0.048674982419054,0.0310044455483954,0.0329372172036679
"680",90741,0.0151161821143845,0.0126303257251091,0.0128857351934697,Inf,0.0115270723506587,NA
"681",90742,0.00962886280131623,0.0220085831806342,0.0334381299618831,Inf,0.0238217571376361,NA
"682",90743,0.0134154837108565,0.0180710806465397,0.0259564723879735,0.0579580783673081,0.0134349433755969,0.00887450516148258
"683",90744,0.0521979443714993,0.0668679764276766,0.0940880552440758,Inf,0.0691084466543164,0.00900704276968382
"684",90745,0.0119885818671097,0.0148101656409735,0.0100050991994568,0.0154436036778957,0.0101115294734239,0.0346825484279613
"685",90746,0.0168502105791985,0.0082938304719391,0.00174962337561999,Inf,0.00116743670458188,NA
"686",90747,0.0034463574707589,0.0165375850598237,0.0123884092916115,Inf,0.0159798142979426,NA
"687",90748,0.00272741051455729,0.00867850794176691,0.0196416643741491,0.02602200856691,0.00416784995504807,0.0551659789868428
"688",90749,0.0187812583671123,0.00311922740089402,0.00242791162938409,0.00446065521215349,0.0148372482420344,0.0316560483760788
"689",90751,0.0216699633197507,0.00670053705051948,0.0295358911581502,0.0359628802512823,0.0110785875351684,NA
"690",90752,0.00094477198084406,0.00981899393140452,0.0235905733244959,0.0472128849377275,0.00160555995177183,0.00602902289244874
"691",90753,0.00227439798952595,0.0221635035451152,0.0154064097709663,0.0170272299166889,0.017661119654766,0.0244640632031262
"692",90754,0.00217036157888328,0.00790882450884695,0.00206019864900694,Inf,0.00116647444798074,NA
"693",90755,0.0248921392702903,0.0216107808785113,0.0136800221786127,0.040229050542554,0.0150770111391189,NA
"694",90756,0.00341510491949145,0.016752010835994,0.000211122871929588,0.000431255983125874,0.00584692834614619,0.0271544673703758
"695",90757,0.00109600398781398,0.0022860068148047,0.00815602600684239,0.0128039802690725,0.00338844456300478,NA
"696",90758,0.0488997863588109,0.0603751763549386,0.0767573835063684,Inf,0.0539353643142905,NA
"697",90759,0.0093790239009527,0.00652573619411711,0.0049549147760056,0.00557569942092153,0.00236786424732195,0.0105237378992234
"698",90760,0.0144073583401553,0.000728821599074219,0.00481810122922362,0.00810887695244045,0.00654223686270815,0.0113752701785842
"699",90761,0.0357867303093275,0.0148898037754389,0.00460363326041402,Inf,0.00938804077509945,NA
"700",90762,0.0776147363197223,0.00869421445815151,0.00924994332203687,Inf,NA,NA
"701",90763,0.000337167434184048,0.0020685585093148,0.00346365736073008,0.000700626745737737,0.00509269519741427,NA
"702",90764,NA,NA,0.0165976047420346,Inf,NA,NA
"703",90765,NA,0.000826156167868571,0.0185710735649215,0.00167705653282737,0.00313850175513873,NA
"704",90766,NA,0.0094056544876519,0.0222505067043245,0.00383526126776117,0.0135997973836265,0.0317213472192101
"705",90767,NA,NA,0.0226781040383033,Inf,NA,NA
"706",90768,NA,NA,0.0122893672740818,Inf,NA,NA
"707",90769,0.000917610123795617,0.0200084425753921,0.0277050168896112,0.0554753520205552,0.0116724137956036,0.0736918794826036
"708",90770,0.012637370877116,0.0145362726345829,0.0286466152214424,0.0280210029293936,0.00784368886397124,NA
"709",90771,0.0212312191931554,0.00683816162465914,0.00739507788767405,0.00849516005658266,0.0165520522112175,NA
"710",90772,NA,0.0221599262425983,0.0897829045799562,Inf,NA,NA
"711",90773,0.00470980964964708,0.00635861328234678,0.0167062785748373,0.0700736450555074,0.0088183250801849,NA
"712",90774,0.00192292395130591,0.0151745703684392,0.0311691620935421,Inf,0.00880654244858855,NA
"713",90775,0.00357434004121224,0.00168428014933868,0.00851168130561836,0.0126419971391922,0.0144555626783619,NA
"714",90776,0.0097279471545163,0.0199639771661269,0.0300303315591758,0.0569862778378187,0.0292416786350441,0.00714697966706786
"715",90777,0.00905104190475174,0.00468775942357399,0.00922748503705554,0.0289907615484734,0.000664886624766479,NA
"716",90778,0.0228404797126058,0.00414158464486306,0.017260301561859,0.022818408971432,0.0198814172769902,NA
"717",90779,0.00536271683468451,0.00727187567435259,0.00983958983629703,0.0134163541641833,0.016826811623315,NA
"718",90782,0.00316224373639298,0.00347253646983141,0.0047595862903796,0.00712327484372294,0.00957785318972885,1.41421356237309
"719",90783,0.0252218520992303,0.0158005309249454,0.0314498249941703,0.0538277298647958,0.0204785013934947,NA
"720",90784,0.0257767303556069,0.0343030356587686,0.0619681390622824,0.0780955903677372,0.0288408602880396,NA
"721",90785,0.0150703169147013,0.0211201780319255,0.0462855018732923,0.0641313724703062,0.0125609987950943,NA
"722",90786,0.0347139744552605,0.018821198808055,0.0316854051014993,Inf,0.0274635846946346,NA
"723",90788,0.00343970505736083,0.00197151763650844,0.0104832437979677,0.0200153573881326,0.00444948501781344,NA
"724",91581,0.0101629393038024,0.0071046417461917,0.00100985294225888,0.00214755358762677,0.00596600795570452,1.41421356237309
"725",91583,0.0200601422414541,0.0155413259707067,0.0165793901200889,0.0370722228390854,0.0188216251940274,0.0153419299346192
"726",91585,0.0174548379358543,0.0178918636253956,0.0376133478776946,0.0417536381521249,0.00249174668853563,NA
