"PC1","PC2"
-30.5708300974555,-9.46855440448041
-33.3141867704129,-7.95666282930823
-25.8247669734119,-2.01909468133239
-1.19411934892714,25.6856122486754
-9.96951428200539,15.6089547610174
-11.6877282586783,25.8795319586876
-4.0497199379997,23.4715120524461
-29.1147960328596,2.9295828172902
-24.7144037288785,4.28976991705885
-23.4773713400189,3.66869796793304
-30.9870617572342,-13.6711938337402
24.1877821226993,39.7320946358269
51.3939088905322,1.7659583732016
52.5793308973014,1.14963862423743
54.1077231396115,2.45641488101511
53.4610102990657,1.2486504564428
37.6213457329008,8.00259884840457
12.2992730680258,5.08779657465059
51.9606325903989,3.86663581081624
51.5393211958879,3.31824055655419
46.27545456085,3.75199796533172
51.749392365291,2.54007361702437
52.3599189416227,3.18338683992134
52.8909277742682,3.80102091933542
53.1704179709786,2.14151108339135
-24.8745659030302,5.45782548075727
51.3128584979211,3.12824585733597
50.2337604717064,1.4314421564441
-12.3070204129431,28.4877886820798
-4.1045328949599,29.1263613691535
-13.1697116463314,30.6718117711988
-4.10835189234218,28.8242802037831
-1.81506745994111,40.7865506219463
-1.87849041273993,45.3189530975632
-6.49625013039397,30.8337852604091
-2.89430159213535,34.1753356431124
-9.05990445325279,42.8839571692651
-3.42152542563283,32.5530886715869
-17.6717435342404,5.19297398125826
-21.6681388634866,5.54902478678128
51.4340460018605,2.32239219307138
5.74595755545928,5.3612541740512
-17.8364054798027,6.74223311202076
-0.297060929840312,4.50694506168346
-18.4424498767553,6.15148167346871
21.2849241232809,2.74881395306252
52.9501705971294,4.57772423864695
-27.2976788065205,2.71785985715582
-26.4607647018751,11.2913777856805
-16.7628283565256,33.0283249514739
-30.0217436425202,-12.8044239145936
-29.6054395808397,-7.82036835514475
-27.243282415821,-1.63755396323886
-30.0757791180241,-8.84468809854872
-28.1450257999261,-0.0863843859770657
-30.4949304188173,-3.32046279648144
-28.7650150085755,-5.59638369789843
-24.8125717562799,7.33449324375896
-22.7350164920758,10.4646580102941
-16.7483283253066,15.3139384186582
55.1432385393308,3.14608695843174
-24.2899775150982,0.625739460294921
-27.33132060389,3.87783867698728
-7.77017416757036,25.6651614314206
-25.2036245657066,8.82495366856554
-25.0261184392395,6.74767742427598
-25.2544912870748,9.88378160758375
-5.96292909368968,28.90690127663
-21.582371899424,9.65181500934892
-19.1788383341719,5.80474122324834
8.16854071731347,1.9163915179495
-32.0253282596495,-4.47283915227835
-25.8776148260327,2.04967321350591
-24.7442266403564,3.5323605236499
-24.8929188362188,4.6720670641893
-30.7221166334623,-12.7024873447424
-30.4790723283783,-6.27570994942861
-27.9788343039675,-0.698561305867198
-22.1990370422033,7.16095080303776
-8.79648766635579,30.5718523709846
-21.0432061474262,8.23935051492431
-22.9525194633583,5.56286281282878
-27.5106284801493,4.11782000931309
-8.33731063379608,24.3862947758308
-13.1403708868109,21.0534851348589
-33.6807441263256,-15.1955115114945
-17.8432494027268,7.0684785432984
-2.25070461688039,24.3899809410846
-20.4756373581143,7.70007881708253
0.460595010019846,24.5790000003544
-11.7296363386617,24.6532064877651
-5.79237138297118,18.2690832857821
-11.5029246236562,24.8169642852026
-8.93002207001415,16.579884962814
-18.3362615553784,9.45676327594571
1.57476315276675,22.0815432625709
-0.220160249210186,2.5009597130619
8.93484138681027,4.24809391398395
12.7999549042069,22.9722308250372
-25.8235623757499,-1.24786515140453
-20.089997115627,16.8143498209665
-24.2899736022013,11.2159198086539
-21.6947950576074,29.2877070814039
-23.6617422981095,10.3080565556312
-19.6638604353924,25.9309769803815
-18.6568450228875,25.6336048848067
-23.4603993102368,8.73367015709487
-20.7019735180504,27.1060068308078
-24.1827007757854,10.3640156418942
-28.0960481310754,-5.64449806406904
-21.027421178544,29.4581055962526
-23.4266058566014,8.79853534122988
-21.5383963730048,28.5549825577578
-5.34555499455091,28.1930409103393
-24.3880604490971,14.5968313411203
-32.2632749807348,-11.4131699713364
-16.9271814364513,27.9510810090673
-26.2004909025196,-3.58615042084315
-24.129139543663,8.86807971899082
-21.6959051091252,16.3701201223695
-31.7616325964013,-11.40585349565
-21.0830084614056,31.5459563726511
-22.8972980816223,20.0152046139508
-30.6448933818488,-6.27047284558584
-20.8752032594289,16.3146963937757
-22.588105213526,7.25388744398503
-22.7972592527559,12.5652872068976
53.5139222158192,2.11870824881675
29.3833166439746,5.63440308751248
-25.7125064439708,4.31168417607552
-29.3653032638775,-1.70133430558367
52.9695616368513,2.81169620183326
50.0515728427848,1.66146516091671
51.9081772122806,2.79529035018768
51.4306157168641,3.37326054404041
50.5811948306927,3.45100963024104
51.4767988212977,2.35871069235259
-0.329365295308318,6.85560502662786
-23.7627625445932,-5.94787410721951
-20.5543486549102,5.25356382942872
9.57339636570479,0.239612126167954
9.62624512665917,6.79929406554362
43.5091138991466,6.74191549058708
-4.22747249690821,-3.40152300396043
41.8405917638788,4.66317341933753
16.2731268275235,1.29221642177931
-7.93943275212255,31.0494917910188
-11.1293612996275,10.7393174583065
-9.73954569342221,20.4310409647022
-21.9352307992065,11.0864852900287
-6.69954303673111,19.8003546722379
-10.8688309919884,13.6069585403665
-20.2119856841807,2.2934775007097
-20.7311092279239,14.353382284025
-20.2428032871627,13.5908999922493
-23.2538238985968,10.475810081427
-23.7999106651055,2.97259320622994
56.7214424651399,4.03413222227765
5.90950770629986,11.7708620936274
53.9342401181824,3.81218496033061
53.7086814788367,3.62055557054585
52.2530476379567,1.62728647189925
50.8729672540568,-0.0841947454154807
51.6792012804978,2.0219989546996
-24.2687310723095,2.16938007233931
-24.3081692533829,6.8570749215095
-24.3293403840399,4.40337162404367
-25.5768691916735,-3.01391764911273
-25.5773700834679,4.79966535593286
-27.8836652336966,2.81392948637585
-24.6192095762384,-17.7775392949787
-23.5782095427199,5.25147777601019
-29.2876224553411,-13.6418554768396
-30.8631222608976,-8.15611346889331
-19.4968512419782,-12.4294219068535
-22.3084107467641,18.163649564101
-27.6496412324632,-4.71082825316785
-24.6442289414693,12.1105656760918
5.76596507303423,48.5525806507178
-5.11462402581779,-4.77928835288188
40.3153064094838,-7.58852017753695
52.6583751230713,-8.61236282355698
48.6661086016868,-8.58725589577932
20.3121911317007,31.0564738214821
-26.919881913497,-9.72248501619961
-26.71659388634,0.0415509266143049
-28.9096702450099,-3.65205329349405
-27.8394021747473,-4.48410883594328
-27.4858350968058,-6.8571599183559
-23.9153996902023,-0.968984430956619
-26.8662016883495,-0.944958057187695
-32.7349012698765,-27.8534478619735
-36.4835651487898,-24.1991451968421
-25.8211375724585,-2.48670324924505
-26.0025131319096,-3.4148517599658
-33.7973522032279,-27.9527548068702
-15.8827731646524,11.4676400071288
-9.69593565476357,3.0835914853261
-26.5255635026098,-5.48260500956647
-22.1497364927605,0.525080800692927
-27.4482728078389,-3.813476074027
-20.4763664598029,-3.88212868441221
-21.8115446320032,-0.75217372443126
-28.7553049961902,-7.94739577073958
-31.1900051855084,-22.6430337605305
-30.0791403244195,-16.5266289877572
-28.297305738561,-19.4328610592701
-26.4447550631167,-5.66310502933823
18.7981904682314,-9.30864437957687
36.4806731310477,-8.02080265983633
6.28468400974927,-8.45903744557003
38.7042125492685,-9.59527461113732
52.8424121476358,-5.65311862318728
-8.03182735972895,-11.0970459093788
47.3366764686016,-4.03485985527038
5.02933661921298,-0.753246551926437
48.4484671302992,-6.45855846968965
33.7631231392569,-1.44714614465152
-13.4091760486697,-14.6112787696867
-11.614693714672,-6.72738887353396
-15.0898245014766,-11.391353064191
51.5949487580424,-7.43751619486019
41.3249020846819,5.1422375312225
3.14588321177757,-12.8297507566367
45.3624484441226,-5.2271274978889
9.18721946343046,-15.2588249851268
24.3704013602146,-12.0579829470792
51.7941943248056,-11.9835906063667
4.3107632389174,-2.12643161536937
11.6773149164909,-2.9282989248783
35.3456444743978,-6.59796694898556
52.1982699317047,-11.2564334107591
50.2254774000846,-11.527338376283
51.2977613229595,-9.75912766109814
50.3491712521504,-9.35140978724152
51.8489504922531,-10.2954966337307
54.7634249371959,-8.80148947589959
56.2251500032116,-8.03964075128553
55.8890198434815,-9.04446156044292
52.632604693063,-11.6484167083029
38.2157460361976,-0.65175821830717
51.7273637536622,-10.8048889762985
55.2344661052519,-9.28889454264827
-6.43564930027514,11.8220880885231
53.1870377507364,-8.72952379948744
54.9825215393609,-9.19410783648924
51.6417756612622,-8.78328791306091
12.7478473886626,-7.91843229854604
54.8282643473111,-8.51251396921036
50.7569795376473,-9.15792877322959
50.9309597618375,-10.8752844258272
40.921542227276,-9.76959368390889
-31.7304167464517,-15.4389406874477
-32.9078981855163,-18.5827275914351
49.7324630503609,-10.0141373743109
51.54856403723,-10.5757718689763
51.0133804474648,-9.76660774274283
52.7838440159364,-11.8923116542216
55.5143435294272,-9.5574222498669
44.7528709447841,-3.82346570688751
48.5998575764512,-8.96744820620057
50.8311989048632,-10.0613855802503
53.9553791850249,-8.44914797167899
46.722661507373,-12.3045894484151
50.6451236715325,-4.34206384205835
54.4027454465202,-6.5455060131506
39.133119293451,-13.1607514726563
49.694191281124,-8.66487234908992
56.8322877595689,-7.5840057486541
50.1675082794805,-6.34642212856844
48.8800350556497,-11.1147802448297
51.5345534712176,-12.043505207659
46.763563303093,-10.6395073172575
-7.94460698089456,-10.8969895155963
-25.3067480226912,-7.68103983550628
-33.9809514080423,-8.9674563629647
-2.06050250123164,22.6357846705786
-29.4845272887632,-17.9953044187505
51.6083945275145,-9.36121431910873
56.2005901746956,-9.94065407673264
56.7545655376638,-9.51645541838173
53.3732166417024,-6.92144448252018
-24.4327194568343,12.5630504341656
-36.9676954505748,-24.5233639399498
-37.0906013681974,-28.6153374242079
-34.3848935359722,-26.6735535735983
-28.022934048458,-1.63795697383582
-31.7571273237233,-16.5535391855923
52.3209729251574,-7.04431359314414
51.6462229904937,-10.1719906309623
48.9715543833398,-4.36514977002227
49.0591438768818,-10.5148506005479
26.0036423071013,-10.3166204208538
-28.3303011601809,-7.59168773427494
-28.7075523984506,1.14508233019511
-22.753615489274,16.6536377716583
33.5755886586862,-7.04835315493069
51.1117404710811,-4.88505771354707
-23.1808802768927,-6.90886847217546
51.2584523860153,-5.76673396966213
52.4780097956712,-8.67503164889033
52.8312220620773,-7.13551691210825
51.6463903748507,-8.75811070837458
46.3285826774213,-5.61790433490533
50.9048918029229,-7.04152608397804
49.3159369463047,-5.82594426345468
50.5824526743685,-5.73490153572526
54.343772608166,-8.63811179809789
53.1161536081177,-6.95225082708512
52.9689738121964,-8.80660400586358
50.6144352280018,-8.62992410759251
50.0421712220953,-6.73460833817233
50.4214022210045,-6.82758996867722
-15.0408862055187,-10.5560056364467
45.6359706215288,-8.44393534470439
51.6275022081662,-9.37846447500237
49.2869507746307,-9.97760912667513
48.6875248466141,-8.64939171930321
49.5426830047772,-8.4973741082305
50.022526550465,-9.11664254384115
-30.5341392755302,-18.4124575061755
-28.8784762728901,-0.463135725314033
-26.9782930980846,-2.44395204685266
-27.4541340756907,-1.34838430799623
-27.2357588574041,-6.14074378710986
-33.8386415525413,-18.4375445509503
-36.4662967525618,-26.1255491595392
-33.0370217277902,-21.7927605602811
-24.8285045753511,10.9737751656374
-5.18342349390278,11.3753459238937
7.35195141496562,6.64832117977291
1.58441654825151,4.4072882907777
-24.1389322593611,-7.98096849716004
48.2223627708502,-9.14818506498706
-17.7551978070029,4.33503163536423
47.344844223469,-8.79193561964589
-25.9613832830067,16.4253924916081
-23.0010005301364,-1.35489235315758
-24.6999884508762,-8.96606769191317
-32.4139571042039,-16.9136578640328
-24.4820325971267,-4.39637060511559
-15.2351015235635,8.27644474737362
-33.5258687383428,-27.570574071688
48.5243487234921,-6.89262160250597
48.4822848965924,-7.69720416102419
-17.1197499429837,3.00854677521579
-35.7839365956361,-22.0164531416243
-23.9454449375809,-0.74030071342016
-26.7683940713995,-7.8955224376907
-29.6354984041811,-6.33961931774012
-28.0713926299739,-6.19347972504062
-22.7941097857498,20.3775136629389
-11.4741083431064,3.84033858133155
-19.239574538812,6.29762434930592
-26.7196702525388,-0.0366049666209986
-30.388679714582,-5.10017366357268
8.71327605560485,9.44593652064015
-20.4049267076662,1.21346028193306
-15.4408976754114,11.6532740978894
-25.2199176799854,3.28919531622412
-28.7181445498633,-2.6577033827218
-25.8555287427593,-7.12700047925203
-28.0731247708653,-2.46445023892766
-31.6266310875158,-5.08778949988772
-13.2440597852656,18.8754974249848
2.18812593670696,-9.6330682817114
-28.0783921165876,-10.2790557049224
-29.5878191729872,-2.82211794507879
-27.1265212928941,-2.99902128149775
-26.679289135629,-4.15514727735516
-32.6445593890626,-12.9785539795419
-29.6648717861126,-3.90662693081564
-38.2970219240231,-30.1518712064509
-17.716752118424,5.15050868597938
-26.8029577928488,-4.10634986536047
-25.9367124976226,-2.64523760049433
-28.1933014417115,-5.22729313752743
-24.9392960433796,-6.33651321798328
-10.7330767114226,10.1695967086891
54.5858957738119,-6.23810124690968
52.4949209735032,-8.22731907012105
47.3908188757027,2.71047278375715
-1.60489910561625,-9.27009911874313
-31.7561244222033,-7.35014410586524
-31.2138356310845,-16.9942737435722
-28.44033822011,-1.31436495024034
-32.960713313794,-9.84139413269967
-32.9058424622807,-9.89986998321779
-30.8885553083383,-9.12895561030987
-13.1949415920382,31.9601874746327
-14.900114478782,12.6005361968263
-12.9882398231694,14.2834830558518
-23.2305505484726,-4.54434129318705
-8.48577494302238,-6.59556456899604
-24.3297094973922,-3.20526046650649
-21.3369552363378,-7.34052784189465
-25.0715489868582,-5.31136806084205
-21.6879605671501,-4.17166725017478
-17.717118154044,11.8623476782532
-26.8479428836348,-0.320043648329447
-16.7935149157262,13.5521323271734
-18.0885552162227,6.36978737260107
-12.1694156459226,19.820874218728
-11.8896393977975,30.5311561552584
-7.30490116594581,35.6647226067832
-12.3659191389449,33.3130033218215
-21.9654388253401,0.204176531131262
-16.3920898926025,12.3692023521644
-23.6181262289381,18.9947436238249
55.7990814380304,-7.48370267241625
50.7320161186012,-11.4135741051578
54.6114523398078,-8.65517258732271
-17.256059167712,-4.53716483936859
-25.2613679095097,-4.28610801302946
-9.39209272110785,-4.5506186766962
5.6117494998855,-7.975247868329
-18.5700806976506,-5.86050317774766
-25.9077667984322,-5.00888744775196
-28.3029934640514,-3.461848799557
-34.6811421211649,-19.241831392338
-34.2409219923137,-17.5876974318603
-34.3225002333642,-18.8709669906791
-33.7227604315913,-19.0286918759916
-30.8330436331606,-12.9178658743635
-34.4966407859812,-20.4087952287747
-31.2697854112357,-14.8648800332736
-34.5880962010865,-22.8232453718806
-33.9122076458811,-25.4166510846456
-21.8564559988313,25.8002015091111
-28.3882715170732,-10.8626020150642
-29.2276513612118,-2.14152364311288
-31.4371750984242,-14.970501338647
41.6397385607716,-5.64994701300038
41.4665760481517,4.20447354841284
48.6252696218864,-6.61577243324944
53.2231236140357,-7.24905232557796
14.4741585904328,-7.46780018606996
-22.3847876205313,-3.47182812537571
1.5152699095865,-8.92117284859956
0.53338135726295,-7.60119737642871
-23.8775493380564,-2.75034017778749
-16.2404314138015,-8.89068637648276
-4.0041090473524,-5.30879671079435
-6.22911421472441,26.4047882892816
52.9664544382048,-10.3213735602335
-32.718652827459,-14.5346242280593
-29.6483947986792,-15.5120204463897
-21.3233726712397,-6.63583697321042
-19.8732379044285,-9.27747793921769
-5.57737229241365,22.5223479755389
-9.71517945417599,35.3891350205296
-7.17140477588712,28.3245996529513
-10.7475624598088,21.5303951884382
-18.1560132357252,21.2452447425397
-7.21094860755109,28.0657408949418
-8.24834460339416,24.4868706025414
-16.9880377323737,14.8478655455847
-28.7175895559905,-10.8488558569551
-29.262930540666,-8.37349148740455
-30.5244582996907,-6.36554882443914
-27.8057826088644,-11.1582695004533
-31.3033572711697,-8.45264643715545
-30.4958728344958,-9.14544480699104
-30.559972425385,-9.33766633631955
-27.5650812932915,-8.15825251828659
-28.9324015682848,-7.82696061710045
-26.4661920850049,-7.65416160051669
-33.2738804899657,-8.92825969149015
-26.2644573954574,-5.2924183071535
-32.5826602693436,-13.6878118379542
-34.1369355874866,-12.8232092641148
-32.3013197529742,-13.6550085912828
48.514665918515,-7.29051834831504
54.8275673004343,-9.4127070982529
44.9783529157783,-9.96953884131097
-3.43431438369764,-3.37703245577203
-8.69975296824591,13.9293495082821
-4.56293647849019,-2.42089322737012
-26.8462655137264,-3.46158635788747
41.462193052781,-7.69582543257548
-28.1242872786418,-22.5771328891127
53.2480160441029,-8.17854909694383
-12.2306608964593,-9.78227583006198
22.1823657666748,-9.37578689501651
-11.6964174151858,-4.11154893496808
-20.7684576415639,-7.30924648192834
-14.7951407225933,-11.5669654446439
-25.8679403706671,-6.15940222702906
-10.4503791120193,-7.09935352984563
0.200348905215529,-5.8396497563846
-17.6185711914825,-7.81422594006755
17.2549888874119,-7.50852114168331
-15.696811039511,-0.1621596562315
-16.9406020019677,-5.67558602504271
-9.92187703259098,-7.50017253300177
-11.351702926989,-4.04257679194749
-18.2129156482291,-7.92693699122592
-30.6371897537883,-17.3912217810056
-30.3444231678253,-11.6236356412578
-4.58351093646875,-8.02985223969723
54.5690301160902,-8.4805948572791
-24.7957118347396,-10.1114180809064
14.8885520456843,-14.5636489653115
-13.2414774077309,-5.7446107948556
-16.6652105034761,-15.3406939331769
-19.6911532395725,-10.7082330242404
-8.942652230933,-9.52439835936562
13.7796140608446,-7.77963327981932
6.1187283925279,-7.42141745060702
-17.1392633422003,-2.66315069589775
-30.3910002121515,-11.8843220134525
-25.9265137930444,-13.2194873182618
-19.7952299352308,-2.49906569624496
48.9134816262457,-6.62232681705967
8.72081748068849,-7.51999940768322
50.0706556530357,-10.903664775936
-34.3048192507364,-17.9349102610657
53.3708193481484,-10.1789171456665
51.8610385793938,-10.6927395285817
51.9567624367767,-10.176417014088
51.9112312625259,-10.5517996579241
55.6617111064661,-8.91476726931234
56.6468356930157,-7.44329828225161
30.2889707417506,-6.87875528887164
56.4820934388546,-7.8443940526678
-27.4031270544266,-9.84139607304326
-27.6212355793183,-2.36018448283911
-25.9059671774941,-4.38673027606201
-15.3492607774707,-7.47871152607294
-24.1090616983952,-1.77371803842618
-26.4893062598174,0.767244301281563
-14.3234437699188,-9.21006250404782
-10.1199790527464,10.5524486695336
-26.8873816002181,-0.0144761516464293
-21.5846623592921,-6.16933816168992
-26.0751462715648,-12.5296474238259
-24.4756431448146,-3.8020665584714
-0.263243949211511,11.5694475156918
-19.6177672573526,-1.18449017771354
-2.63372336444154,32.8205170085942
5.41252161053807,45.3025999083238
21.607681371289,-5.67943232409518
-2.89853366030042,-13.600602668979
38.2508499356373,-9.25423663632766
8.98376018329543,-3.03743769509489
-3.3592642072593,-5.21258514047823
14.489248085779,-12.6692089978114
12.3524799927277,-7.56235484681242
8.39240603083534,-7.69585490071059
9.89336429698686,47.7840973815105
-28.0429266478255,-0.167596760673267
-34.1654859767787,-18.0085724090428
-26.4381558819608,3.35542953588645
-28.3673817994653,-8.23674184060934
-34.7529757386144,-23.4776660359556
-33.6785371963893,-18.759182589241
-27.2630817799336,-0.810860536432143
51.7428511277844,-5.75056642415683
-9.25239246835908,16.8694843116504
35.9078130106827,-6.83359265791846
43.6044381822921,-8.74807674028765
55.1127844604376,-8.22780394266351
49.1455579919817,-7.17410072545683
-33.5829467121136,-21.196662424409
-27.4085406279911,0.367847287518503
-28.3139599619571,-2.31824818575205
-30.6643559673925,-3.23103569196834
-21.7450785677682,-20.3223556093955
-22.7886567670827,18.8004323970529
-23.7107888130296,17.2641558466001
-28.0788247693277,-7.76230136043131
53.1591614445875,-6.96978604575635
-3.58868497740333,-4.86494100001511
-9.34458454638801,-9.3753190311543
50.166345690128,-7.44877293109362
37.9795093416873,1.42314753908776
47.1301668577115,-6.41028769355216
-23.172519378344,-5.99741337318517
-11.2916665443756,-2.3221001308062
11.3265621225373,-12.5107553011414
-32.7188222770506,-26.394529779952
-26.3343481515638,-2.56495863941632
-26.7085883736247,-1.59205435005592
-32.4162025309659,-17.9736769779911
-27.9857127911303,-4.38034733536911
-33.9241045485911,-21.2913544617484
-0.472424546306234,29.5997843888981
23.3382191412639,15.2369937582591
-27.0255730188088,-13.819543363271
33.4140830823581,6.10001167173874
